##Meta
#StationNumber;StartDate;EndDate ;Latitude;Longitude;Elevation;StationName                             ;EOR
#        34413;19890301 ;20201031; 47.5617;  18.9656;    256.0;Budapest Pesthidegkút                   ;EOR
#        34413;20201101 ;20240228; 47.5617;  18.9656;    256.0;Budapest Pesthidegkút                   ;EOR
##Meta END

StationNumber;    Time;     r; Q_r;  rh;Q_rh; rf1;Q_rf1; rf2;Q_rf2;EOR
        34413;20200924;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20200925;  16.6;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20200926;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20200927;   5.5;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20200928;   3.7;    ;   0;    ;   7;     ;   3;     ;EOR
        34413;20200929;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20200930;   1.6;    ;   0;    ;   1;     ;   0;     ;EOR
        34413;20201001;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20201002;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201003;   8.2;    ;   0;    ;   7;     ;   3;     ;EOR
        34413;20201004;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201005;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201006;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201007;   5.5;    ;   0;    ;   1;     ;   0;     ;EOR
        34413;20201008;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201009;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201010;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201011;  11.0;    ;   0;    ;   1;     ;   0;     ;EOR
        34413;20201012;  28.0;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20201013;  33.8;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20201014;   2.0;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20201015;   5.1;    ;   0;    ;   1;     ;   0;     ;EOR
        34413;20201016;   3.5;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20201017;   0.8;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20201018;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201019;   0.1;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20201020;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201021;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201022;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201023;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201024;   5.3;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20201025;   5.5;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20201026;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201027;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201028;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201029;   1.6;    ;   0;    ;   1;     ;   0;     ;EOR
        34413;20201030;   2.7;    ;   0;    ;   1;     ;   0;     ;EOR
        34413;20201031;   0.3;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20201201;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201202;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201203;   2.5;    ;   0;    ;   0;     ;   1;     ;EOR
        34413;20201204;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201205;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201206;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201207;   5.5;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20201208;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201209;   0.5;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20201210;  15.0;    ;   0;    ;   1;     ;   0;     ;EOR
        34413;20201211;   0.2;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20201212;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20201213;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201214;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201215;   0.6;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20201216;   0.6;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20201217;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201218;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201219;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201220;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201221;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201222;   3.1;    ;   0;    ;   0;     ;   1;     ;EOR
        34413;20201223;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201224;   0.3;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20201225;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201226;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20201227;   1.0;    ;   0;    ;   4;     ;-999;     ;EOR
        34413;20201228;   4.5;    ;   0;    ;   4;     ;   1;     ;EOR
        34413;20201229;   5.8;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20201230;   0.6;    ;   0;    ;   1;     ;   0;     ;EOR
        34413;20201231;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210101;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210102;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210103;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210104;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210105;   2.8;    ;   0;    ;   1;     ;   0;     ;EOR
        34413;20210106;   0.6;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210107;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210108;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210109;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210110;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210111;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210112;   1.5;    ;   0;    ;   4;     ;-999;     ;EOR
        34413;20210113;   0.0;    ;   3;    ;   4;     ;-999;     ;EOR
        34413;20210114;   0.0;    ;   4;    ;-999;     ;-999;     ;EOR
        34413;20210115;   0.0;    ;   3;    ;-999;     ;-999;     ;EOR
        34413;20210116;   0.0;    ;   3;    ;-999;     ;-999;     ;EOR
        34413;20210117;   0.0;    ;   3;    ;-999;     ;-999;     ;EOR
        34413;20210118;   1.0;    ;   2;    ;   4;     ;-999;     ;EOR
        34413;20210119;   0.0;    ;  -3;    ;-999;     ;-999;     ;EOR
        34413;20210120;   0.0;    ;  -3;    ;-999;     ;-999;     ;EOR
        34413;20210121;   0.0;    ;  -3;    ;   0;     ;-999;     ;EOR
        34413;20210122;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210123;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210124;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210125;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210126;   0.0;    ;   0;    ;   4;     ;-999;     ;EOR
        34413;20210127;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210128;   3.6;    ;   0;    ;   4;     ;-999;     ;EOR
        34413;20210129;   4.5;    ;   2;    ;   4;     ;-999;     ;EOR
        34413;20210130;   0.0;    ;   2;    ;-999;     ;-999;     ;EOR
        34413;20210131;   0.9;    ;   0;    ;   4;     ;-999;     ;EOR
        34413;20210201;   0.0;    ;   2;    ;-999;     ;-999;     ;EOR
        34413;20210202;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210203;   0.3;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210204;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210205;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210206;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210207;   5.7;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20210208;   6.1;    ;   0;    ;   4;     ;-999;     ;EOR
        34413;20210209;  15.3;    ;   0;    ;   4;     ;-999;     ;EOR
        34413;20210210;  12.8;    ;  -3;    ;   4;     ;-999;     ;EOR
        34413;20210211;   0.0;    ;  -3;    ;-999;     ;-999;     ;EOR
        34413;20210212;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210213;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210214;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210215;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210216;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210217;   0.3;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20210218;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210219;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210220;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210221;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210222;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210223;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210224;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210225;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210226;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210227;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210228;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210301;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210302;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210303;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210304;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210305;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210306;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210307;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210308;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210309;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210310;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210311;   3.1;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20210312;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210313;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210314;   1.1;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20210315;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210316;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210317;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210318;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210319;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210320;   0.0;    ;   0;    ;   4;     ;-999;     ;EOR
        34413;20210321;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210322;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210323;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210324;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210325;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210326;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210327;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210328;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210329;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210330;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210331;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210401;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210402;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210403;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210404;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210405;   0.0;    ;   0;    ;   6;     ;-999;     ;EOR
        34413;20210406;   0.0;    ;   0;    ;   4;     ;-999;     ;EOR
        34413;20210407;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210408;   3.0;    ;   0;    ;   6;     ;-999;     ;EOR
        34413;20210409;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210410;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210411;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210412;   2.9;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20210413;  32.6;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20210414;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210415;   0.4;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210416;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210417;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210418;   3.3;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20210419;   2.2;    ;   0;    ;   1;     ;   0;     ;EOR
        34413;20210420;   1.4;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210421;   0.4;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210422;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210423;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210424;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210425;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210426;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210427;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210428;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210429;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210430;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210501;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210502;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210503;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210504;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210505;   4.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210506;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210507;   1.1;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210508;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210509;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210510;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210511;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210512;   5.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210513;   3.5;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210514;   0.8;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210515;   1.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210516;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20210517;  13.9;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210518;   0.5;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210519;  22.0;    ;-999;    ;   7;     ;-999;     ;EOR
        34413;20210520;   8.7;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210521;   0.8;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20210522;   4.1;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210523;  11.5;    ;-999;    ;   7;     ;-999;     ;EOR
        34413;20210524;   3.1;    ;-999;    ;   7;     ;   1;     ;EOR
        34413;20210525;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210526;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210527;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210528;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210529;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210530;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210531;   8.0;    ;-999;    ;   7;     ;-999;     ;EOR
        34413;20210601;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210602;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210603;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210604;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210605;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210606;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210607;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210608;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210609;   2.5;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210610;   0.6;    ;-999;    ;   7;     ;   3;     ;EOR
        34413;20210611;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210612;   6.9;    ;-999;    ;   7;     ;-999;     ;EOR
        34413;20210613;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210614;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210615;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210616;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210617;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210618;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210619;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210620;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210621;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210622;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210623;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210624;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210625;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210626;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210627;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210628;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210629;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210630;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210701;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210702;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210703;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210704;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210705;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210706;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210707;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210708;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210709;  12.0;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210710;   0.0;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210711;   6.6;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210712;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210713;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210714;  17.0;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210715;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210716;  43.9;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210717;   1.5;    ;   0;    ;   3;     ;-999;     ;EOR
        34413;20210718;   4.7;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210719;  15.1;    ;   0;    ;   7;     ;   3;     ;EOR
        34413;20210720;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210721;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210722;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210723;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210724;   2.6;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210725;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210726;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210727;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210728;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210729;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210730;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210731;   5.5;    ;-999;    ;   7;     ;-999;     ;EOR
        34413;20210801;   0.9;    ;   0;    ;   3;     ;-999;     ;EOR
        34413;20210802;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210803;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210804;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210805;  13.3;    ;   0;    ;   3;     ;-999;     ;EOR
        34413;20210806;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210807;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210808;   4.3;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210809;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210810;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210811;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210812;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210813;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210814;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210815;   3.5;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210816;  19.5;    ;   0;    ;   7;     ;-999;     ;EOR
        34413;20210817;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210818;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210819;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210820;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210821;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210822;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210823;   3.2;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20210824;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210825;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210826;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210827;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210828;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210829;  20.5;    ;   0;    ;   9;     ;-999;     ;EOR
        34413;20210830;   0.0;    ;   0;    ;   3;     ;-999;     ;EOR
        34413;20210831;   2.6;    ;   0;    ;   3;     ;-999;     ;EOR
        34413;20210901;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210902;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210903;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210904;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210905;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210906;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210907;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210908;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210909;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210910;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210911;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210912;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210913;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210914;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210915;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210916;   1.1;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20210917;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20210918;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210919;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210920;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210921;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210922;   2.1;    ;-999;    ;   1;     ;   0;     ;EOR
        34413;20210923;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210924;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210925;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210926;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20210927;   4.2;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210928;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20210929;  24.1;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20210930;   6.1;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20211001;   0.0;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20211002;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211003;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211004;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211005;  11.9;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20211006;   1.9;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20211007;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211008;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211009;   2.5;    ;   0;    ;   1;     ;-999;     ;EOR
        34413;20211010;   2.7;    ;   0;    ;   0;     ;   1;     ;EOR
        34413;20211011;   0.0;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20211012;   1.2;    ;   0;    ;   0;     ;-999;     ;EOR
        34413;20211013;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211014;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211015;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211016;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211017;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211018;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211019;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
        34413;20211020;   0.0;    ;   0;    ;-999;     ;-999;     ;EOR
